group,time_of_day,DWF,MNF,ADWF,GWI,SF
Weekend/Holiday,17:40,4.487691111111111,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.9386814548352285
Weekend/Holiday,17:45,4.442227444444445,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.893217788168562
Weekend/Holiday,17:50,4.430571555555556,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.881561899279673
Weekend/Holiday,17:55,4.465429444444444,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.9164197881685614
Weekend/Holiday,18:00,4.395782222222222,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.8467725659463388
Weekend/Holiday,18:05,4.4179656666666665,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.8689560103907836
Weekend/Holiday,18:10,4.554200444444444,1.8255899999999998,3.7211199201388885,1.5490096562758828,3.005190788168561
Weekend/Holiday,18:15,4.589564222222222,1.8255899999999998,3.7211199201388885,1.5490096562758828,3.0405545659463393
Weekend/Holiday,18:20,4.590790444444445,1.8255899999999998,3.7211199201388885,1.5490096562758828,3.041780788168562
Weekend/Holiday,18:25,4.489002111111111,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.939992454835228
Weekend/Holiday,18:30,4.572199333333334,1.8255899999999998,3.7211199201388885,1.5490096562758828,3.023189677057451
Weekend/Holiday,18:35,4.528843,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.9798333437241173
Weekend/Holiday,18:40,4.553048666666666,1.8255899999999998,3.7211199201388885,1.5490096562758828,3.0040390103907835
Weekend/Holiday,18:45,4.638331444444444,1.8255899999999998,3.7211199201388885,1.5490096562758828,3.089321788168561
Weekend/Holiday,18:50,4.689157111111111,1.8255899999999998,3.7211199201388885,1.5490096562758828,3.1401474548352284
Weekend/Holiday,18:55,4.670435111111111,1.8255899999999998,3.7211199201388885,1.5490096562758828,3.121425454835228
Weekend/Holiday,19:00,4.608467222222222,1.8255899999999998,3.7211199201388885,1.5490096562758828,3.059457565946339
Weekend/Holiday,19:05,4.50084411111111,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.9518344548352276
